,apical,cell_soma_location,dendrite_type,disease_state,specimen_id,name,reconstruction_type,reporter_status,species,structure_area_abbrev,structure_area_id,structure_layer_name,transgenic_line,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id,max_branch_order,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,superseded,tags,total_length,total_surface,total_volume
1185,intact,"[8630.0, 1556.21859279647, 8578.28437371945]",spiny,,569609830,Ndnf-IRES2-dgCre;Ai14-298349.04.01.01,,positive,Mus musculus,VISp,385,6a,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,NA,"[9417.41439222487, 1550.32837290578, 8600.37227748783]",aspiny,,480952106,Pvalb-IRES-Cre;Ai14-197723.04.01.01,,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,intact,"[8663.50402424712, 1308.97459370079, 2619.66237632547]",spiny,,483019067,Cux2-CreERT2;Ai14-198014.04.02.01,,positive,Mus musculus,VISp,385,4,Cux2-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,intact,"[9004.01991475839, 1503.40643685039, 2477.72936177641]",spiny,,557992635,Tlx3-Cre_PL56;Ai14-281778.05.02.01,,positive,Mus musculus,VISp,385,4,Tlx3-Cre_PL56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,NA,"[317.0, 266.0, 93.0]",sparsely spiny,epilepsy,613476789,H17.03.009.11.11.10,,,Homo Sapiens,MTG,12141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,truncated,"[9442.64188839567, 1317.29605729792, 8359.60455658268]",spiny,,320639930,Rorb-IRES2-Cre-D;Ai14-171056.04.01.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,intact,"[8347.52575106291, 889.970656652493, 3409.43708272596]",spiny,,485608017,Rbp4-Cre_KL100;Ai14-203503.04.02.01,,positive,Mus musculus,VISp,385,4,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,truncated,"[323.0, 245.0, 99.0]",spiny,epilepsy,500955009,H16.06.002.01.11.01,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,intact,"[8567.41308062448, 1260.61002045021, 8482.5647326786]",spiny,,589442285,Sim1-Cre_KJ18;Ai14-318531.06.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Sim1-Cre_KJ18,65.0443367739132,,0.908455244518221,0.5737937697339079,45.25641025641029,0.989886965598222,,652307117.0,13.0,706.310039115383,dendrite-only,39.0,84.0,3661.0,6.0,45.0,121.24,693.333878806205,344.77592109250605,0.1144,0.1144,0.28,340.339982505594,False,3D Neuron Reconstruction morphology,4549.692047932151,8362.79098492904,1382.3892979420002
1194,intact,"[8277.62472102039, 930.306667583659, 3986.70678747657]",spiny,,490612844,Rbp4-Cre_KL100;Ai14-215299.05.02.01,,positive,Mus musculus,VISpm,533,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,NA,"[8365.12516745607, 1065.66128045553, 8028.2424406767]",aspiny,,322500634,Sst-IRES-Cre;Ai14-172535.05.01.01,,positive,Mus musculus,VISp,385,5,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,NA,"[9008.42136162163, 1628.40589319485, 8748.58407088305]",aspiny,,623892261,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-346515.03.01.01,,positive,Mus musculus,VISp,385,5,Nos1-CreERT2|Sst-IRES-FlpO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,truncated,"[79.0, 273.0, 86.0]",spiny,epilepsy,561466001,H16.06.013.12.08.04,,,Homo Sapiens,MTG,12141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,NA,"[70.0, 260.0, 111.0]",aspiny,epilepsy,529884137,H16.06.010.01.03.06.02,,,Homo Sapiens,MTG,12141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,truncated,"[9559.14360513319, 2125.21327538155, 2566.38]",spiny,,471819401,Ntsr1-Cre;Ai14-181184.02.02.01,dendrite-only,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,52.6721367229884,,0.7793762766315259,0.22548472540788103,51.2826086956522,0.8797561165058041,,491771181.0,10.0,531.109608922497,dendrite-only,23.0,51.0,2416.0,5.0,28.0,175.299,500.00858924174105,169.85513235310302,0.1144,0.1144,0.28,151.61287981223,False,3D Neuron Reconstruction morphology,2649.44215763306,1891.3412632016,114.96835775114401
1200,NA,"[9372.74085835315, 1590.75336106435, 2223.27056153526]",aspiny,,476686112,Sst-IRES-Cre;Ai14-188740.03.02.01,full,positive,Mus musculus,VISp,385,2/3,Sst-IRES-Cre,70.45381667239691,,0.911180198471133,0.29207157793803806,42.113636363636395,0.9436503701612919,,657210399.0,4.0,221.178105096551,full,22.0,52.0,2198.0,8.0,30.0,58.2484,245.104292806655,274.720698549847,0.1144,0.1144,0.28,320.597114632689,False,3D Neuron Reconstruction morphology,2539.93368079341,2338.41090198346,178.908970409166
1201,NA,"[9396.04120170065, 1110.87254514304, 2999.60137459326]",aspiny,,479298854,Pvalb-IRES-Cre;Ai14-180633.02.02.01,,positive,Mus musculus,VISp,385,2/3,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,intact,"[9104.97987568235, 1407.62723274403, 2932.70861951373]",spiny,,628700262,Sim1-Cre_KJ18;Ai14-346506.05.02.01,,positive,Mus musculus,VISp,385,5,Sim1-Cre_KJ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,NA,"[8091.78002466594, 794.200981116821, 4530.49116078665]",aspiny,,603502705,Pvalb-T2A-CreERT2;Ai139-334981.05.02.01,,positive,Mus musculus,RSPagl,894,5,Pvalb-T2A-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,NA,"[8846.86579261952, 358.127754376827, 7059.88345279341]",aspiny,,593398067,Gad2-IRES-Cre;Ai14-324790.03.01.01,,positive,Mus musculus,VISpm,533,1,Gad2-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,NA,"[8589.13749008425, 1177.6274314298, 7962.95628736076]",aspiny,,596808442,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-329542.05.01.01,,positive,Mus musculus,VISp,385,5,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,intact,"[8883.43364805553, 1177.2211648599, 3276.49078769387]",spiny,,490558274,Rbp4-Cre_KL100;Ai14-215299.03.02.01,,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,intact,"[88.0, 272.0, 74.0]",spiny,epilepsy,541546139,H16.03.007.01.01.06.02,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,NA,"[8176.0, 1459.9008749328, 2717.79215746322]",sparsely spiny,,566475818,Chrna2-Cre_OE25;Ai14(IVSCC)-294468.05.02.02,,positive,Mus musculus,VISp,385,5,Chrna2-Cre_OE25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,truncated,"[274.0, 331.0, 228.0]",spiny,tumor,576113488,H17.06.007.11.08.03,,,Homo Sapiens,MFG,12116,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,truncated,"[67.0, 256.0, 110.0]",spiny,epilepsy,527907460,H16.06.008.01.27.02,,,Homo Sapiens,MTG,12141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,NA,"[8231.02403432538, 972.807276567735, 7772.23768006182]",aspiny,,328093618,Sst-IRES-Cre;Ai14-175894.05.01.01,,positive,Mus musculus,VISp,385,5,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,truncated,"[333.0, 236.0, 122.0]",spiny,epilepsy,611764247,H17.06.012.14.10.01,,,Homo Sapiens,MTG,12141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,NA,"[8146.62309028241, 1061.60664243308, 2684.53375993216]",aspiny,,580585082,Nkx2-1-CreERT2;Ai14 (IVSCC)-311671.06.02.01,,positive,Mus musculus,VISp,385,2/3,Nkx2-1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,intact,"[8498.61947925741, 1468.905989883, 3079.68936293856]",spiny,,522152249,Ntsr1-Cre;Ai14-248475.06.02.01,dendrite-only,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,73.4173502276816,,0.812881099944951,0.31887001227298806,46.25,0.7199818832836791,,543105997.0,13.0,465.96655125413804,dendrite-only,22.0,50.0,2165.0,6.0,28.0,85.9494,486.282688742071,202.605166261484,0.1144,0.1144,0.28,90.0681394446641,False,3D Neuron Reconstruction morphology,2622.85897355899,2637.47028843121,225.489663321031
1215,NA,"[317.0, 266.0, 93.0]",aspiny,epilepsy,613396614,H17.03.009.11.11.03,dendrite-only,,Homo Sapiens,MTG,12141,6,,84.1585909892629,,0.884772617740701,0.637141052474567,150.423076923077,0.9391062470341441,,669918567.0,5.0,747.324118231623,dendrite-only,13.0,28.0,3930.0,2.0,15.0,117.8963,1161.09010360861,462.968831263955,0.1144,0.1144,0.28,711.842819657152,False,3D Neuron Reconstruction morphology,4580.63751040763,9152.229771176999,1613.27174446632
1216,NA,"[8673.73055792799, 959.801403305823, 8143.56147407401]",aspiny,,565381304,Oxtr-2A-Cre;Ai14-293839.05.01.01,,positive,Mus musculus,VISp,385,4,Oxtr-T2A-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,intact,"[8735.0, 713.944997491167, 3999.11802740088]",spiny,,580149939,Vipr2-IRES2-Cre;Ai14-310513.04.02.01,,positive,Mus musculus,VISpm,533,4,Vipr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,intact,"[9438.40764413339, 1646.67087102269, 3048.04024730469]",spiny,,554454458,Esr2-IR-Cre-neo;Ai14-277803.04.02.01,dendrite-only,positive,Mus musculus,VISp,385,6a,Esr2-IRES2-Cre-neo|PhiC31-neo,75.88274658556871,,0.802152530977838,0.3541208155498449,58.775,1.0,,599474866.0,4.0,207.49493392098802,dendrite-only,20.0,45.0,2413.0,5.0,25.0,75.6,273.195160132713,260.76825228533403,0.1144,0.1144,0.28,130.01685681062,False,3D Neuron Reconstruction morphology,2807.46367163604,3122.4160469581398,281.70608825401
1219,intact,"[72.0, 263.0, 103.0]",spiny,epilepsy,571426284,H17.06.005.12.10.01,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,truncated,"[9333.99999999999, 1227.67303679167, 8286.39225524157]",spiny,,325464516,Scnn1a-Tg2-Cre;Ai14-174360.04.01.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,NA,"[8254.32437767289, 1126.42543796645, 7823.34267996238]",aspiny,,320466871,Pvalb-IRES-Cre;Ai14-170931.06.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,66.32448225822479,,0.846586103321383,0.334288740693594,50.613636363636395,0.8318239815363551,,491770543.0,5.0,246.283076664259,dendrite-only,22.0,50.0,2298.0,6.0,28.0,67.48,306.178787035872,319.828624903843,0.1144,0.1144,0.28,629.9444535230031,False,3D Neuron Reconstruction morphology,2628.07710911902,2767.29580299042,257.362459593577
1222,NA,"[9058.98321214266, 742.724129977452, 3408.1823020006]",aspiny,,487158599,Htr3a-Cre_NO152;Ai14-209867.03.02.01,,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,NA,"[9763.47107933685, 1699.07484603585, 2636.63743697191]",spiny,,320880293,Scnn1a-Tg3-Cre;Ai14-171327.02.02.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,intact,"[270.0, 351.0, 219.0]",spiny,tumor,517693519,H16.06.006.01.03.04,,,Homo Sapiens,FroL,12113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,intact,"[317.0, 275.0, 97.0]",spiny,epilepsy,595562635,H17.03.008.11.03.03,full,,Homo Sapiens,MTG,12141,4,,66.9927944617144,,0.890183290703164,0.5449348664875511,43.8260869565217,0.91666168050652,,610882113.0,9.0,352.382376171525,full,23.0,50.0,2041.0,4.0,27.0,90.9616,502.891585347974,304.817971696663,0.1144,0.1144,0.28,246.111110313203,False,3D Neuron Reconstruction morphology,2403.06784599751,4251.14519197525,719.3499627367261
1226,truncated,"[9138.10112384558, 2051.60188091589, 2671.07855090176]",spiny,,579627022,Ndnf-IRES2-dgCre;Ai14-311164.02.02.01,,positive,Mus musculus,VISp,385,6b,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,NA,"[8684.59390066752, 1996.02169111189, 9452.40690977271]",aspiny,,555019563,Chrna2-Cre_OE25;Ai14(BT)-281693.06.01.01,full,positive,Mus musculus,VISli,312782574,5,Chrna2-Cre_OE25,78.5696712092498,,0.884521936811154,0.273051540400072,16.7542372881356,0.9996608852541059,,591276000.0,7.0,130.653003638239,full,59.0,126.0,2059.0,8.0,67.0,56.67,132.977437001482,183.974949602756,0.1144,0.1144,0.28,189.31007100479,False,3D Neuron Reconstruction morphology,2400.37053185882,2059.12193719093,138.686990983289
1228,NA,"[9213.77176404635, 924.155545207097, 8057.6817709196]",aspiny,,539014038,Ndnf-IRES2-dgCre;Ai14-262467.04.01.01,full,positive,Mus musculus,VISp,385,2/3,Ndnf-IRES2-dgCre,80.0483296469133,,0.906579358978736,0.24422476498698603,30.118421052631604,0.998005792881261,,643517708.0,5.0,169.48574566135702,full,38.0,82.0,2389.0,6.0,44.0,35.9193,311.678844720053,157.684318287654,0.1144,0.1144,0.28,103.853481616443,False,3D Neuron Reconstruction morphology,2691.11638174506,2065.08993631032,123.715922538259
1229,intact,"[9174.05844410059, 1938.93686591844, 2605.93967170368]",spiny,,560581448,Esr2-IR-Cre;Ai14-284905.05.02.01,,positive,Mus musculus,VISp,385,6a,Esr2-IRES2-Cre|PhiC31-neo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,intact,"[8370.82609441041, 970.146968819648, 8176.05303704849]",spiny,,477135941,Slc17a6-IRES-Cre;Ai14-190263.06.01.01,dendrite-only,positive,Mus musculus,VISp,385,4,Slc17a6-IRES-Cre,72.53896157774321,,0.90333941673511,0.36895205588150004,37.4761904761905,0.92393465189466,,491771398.0,9.0,491.50217711453695,dendrite-only,22.0,52.0,1791.0,8.0,30.0,54.6087,478.43433554444397,281.419526228045,0.1144,0.1144,0.28,342.554244576267,False,3D Neuron Reconstruction morphology,2086.2590359658802,2428.43953095449,248.18478975982498
1231,intact,"[79.0, 273.0, 86.0]",spiny,epilepsy,561435279,H16.06.013.11.16.02,full,,Homo Sapiens,MTG,12141,4,,76.5832223892476,,0.9005370891761959,0.40039586390490794,95.9791666666667,0.942049114155653,,689123605.0,11.0,989.4483174791229,full,24.0,52.0,4652.0,4.0,28.0,99.9139,1217.69497571848,524.5501555460891,0.1144,0.1144,0.28,180.994813076735,False,3D Neuron Reconstruction morphology,5416.2287779976505,6814.93329030379,740.722806192659
1232,truncated,"[8676.24498919189, 1971.26404433215, 2047.28859386436]",spiny,,589764355,Sim1-Cre_KJ18;Ai14-318179.06.02.01,,positive,Mus musculus,VISl,409,5,Sim1-Cre_KJ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,NA,"[8137.08953212251, 1219.44426919495, 2897.35462712604]",aspiny,,515302868,Pvalb-IRES-Cre;Ai14(S200)-238718.06.02.01,,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,intact,"[8528.84523775395, 866.22830632989, 7567.49585709649]",spiny,,473601979,Rorb-IRES2-Cre-D;Ai14-181715.04.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,49.483210077563704,,0.922018766674674,0.38768632929337704,67.0,0.950147189712042,,491392833.0,3.0,613.559924457556,dendrite-only,10.0,28.0,1642.0,8.0,18.0,105.28,687.8932361365379,191.691386429538,0.1144,0.1144,0.28,380.227041644999,False,3D Neuron Reconstruction morphology,1932.7090196033603,2350.73166404876,250.16420518669602
1235,NA,"[8700.0, 929.777009365769, 3610.50540430968]",aspiny,,501280518,Sst-IRES-Cre;Ai14-228573.05.02.01,,positive,Mus musculus,VISp,385,4,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,truncated,"[270.0, 351.0, 219.0]",spiny,tumor,517673954,H16.06.006.01.03.02,,,Homo Sapiens,FroL,12113,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,NA,"[8231.02403432538, 1192.50534427654, 3346.36544341732]",aspiny,,322229594,Sst-IRES-Cre;Ai14-172531.06.02.01,,positive,Mus musculus,VISp,385,5,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,NA,"[10010.9789164221, 1897.23824093719, 2533.18317055099]",aspiny,,510699928,Rorb-IRES2-Cre-D;Ai14-237625.03.01.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,truncated,"[8900.0, 1651.39283723505, 2781.79382511987]",spiny,,579611637,Ndnf-IRES2-dgCre;Ai14-311164.03.02.01,,positive,Mus musculus,VISp,385,6a,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,NA,"[8400.0, 614.020319620443, 3878.978002404]",aspiny,,576336240,Vip-IRES-Cre;Ai14-307960.05.02.01,,positive,Mus musculus,VISpm,533,2/3,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,NA,"[8755.21531421365, 1262.85995405994, 8326.69731885457]",aspiny,,482692974,Sst-IRES-Cre;Ai14-199391.04.01.01,,positive,Mus musculus,VISp,385,5,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,truncated,"[9460.75922902832, 1698.80021341327, 8514.4356792846]",spiny,,473642382,Rorb-IRES2-Cre-D;Ai14-181715.02.01.01,,positive,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,intact,"[72.0, 263.0, 103.0]",spiny,epilepsy,571464200,H17.06.005.12.10.07,full,,Homo Sapiens,MTG,12141,2,,71.57071485733469,,0.8600061133650859,0.87293616054409,65.9615384615385,1.0,,605485535.0,7.0,362.277436003357,full,13.0,30.0,1923.0,4.0,17.0,98.28,331.93993171829203,335.354296202261,0.1144,0.1144,0.28,180.34747061485697,False,3D Neuron Reconstruction morphology,2449.6830104748396,6707.38424546231,1512.18585152658
1244,truncated,"[69.0, 254.0, 96.0]",spiny,epilepsy,528643271,H16.06.009.01.02.05.02,,,Homo Sapiens,MTG,12141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,truncated,"[9029.0, 1066.95655597785, 8030.99508432582]",spiny,,469800845,Scnn1a-Tg3-Cre;Ai14-180214.04.01.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,intact,"[72.0, 257.0, 90.0]",spiny,epilepsy,571624971,H17.06.006.11.10.01,full,,Homo Sapiens,MTG,12141,3,,66.2528469986976,,0.859767385055365,0.522901565451736,90.29285714285709,0.9738797012871421,,712559850.0,19.0,940.9236755389591,full,70.0,147.0,12735.0,7.0,77.0,145.0212,1045.09850457188,580.3791251039511,0.1144,0.1144,0.28,883.210955629554,False,3D Neuron Reconstruction morphology,14626.800390434199,24084.457416700297,4017.0485647435103
1247,NA,"[8550.51765615568, 1134.93548609362, 3213.74096330432]",aspiny,,478110866,Htr3a-Cre_NO152;Ai14-192821.05.01.01,full,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,77.2107529926493,,0.904494076261338,0.40195773545678204,41.7790697674419,0.830579242507014,,650160511.0,9.0,637.830647603346,full,43.0,88.0,3606.0,2.0,45.0,96.7767,849.470383528109,363.46922117090105,0.1144,0.1144,0.28,134.661062018251,False,3D Neuron Reconstruction morphology,4063.6816144222103,5142.29147724659,572.694074037321
1248,intact,"[8766.93193131801, 1006.75671580849, 7752.41636003947]",spiny,,487664663,Rbp4-Cre_KL100;Ai14-211531.03.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,73.9782209635489,,0.908432763382239,0.421411669680843,44.3222222222222,0.8357625735491049,,496085294.0,16.0,861.830930930335,dendrite-only,45.0,99.0,4217.0,9.0,54.0,141.1948,731.072492605692,449.195952702673,0.1144,0.1144,0.28,685.118687680477,False,3D Neuron Reconstruction morphology,5095.14257268315,6754.559383461589,837.542210455464
1249,NA,"[8663.50402424712, 1869.28262942635, 9067.36671027316]",sparsely spiny,,547328377,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-271574.03.01.02,,positive,Mus musculus,VISl,409,6a,Nos1-CreERT2|Sst-IRES-FlpO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,truncated,"[92.0, 260.0, 67.0]",spiny,epilepsy,530022494,H16.06.010.01.01.11.04,,,Homo Sapiens,ITG,12142,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,intact,"[72.0, 257.0, 90.0]",spiny,epilepsy,571721440,H17.06.006.11.09.07,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,intact,"[8640.57620175548, 1228.44923036293, 8328.42054118016]",spiny,,513843815,Scnn1a-Tg3-Cre;Ai14-241666.05.01.01,,positive,Mus musculus,VISp,385,5,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,NA,"[8080.0, 652.444882340451, 7997.74035507726]",aspiny,,477991293,Htr3a-Cre_NO152;Ai14-191528.05.01.01,,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,NA,"[9094.0, 705.770488305347, 3826.52822582542]",aspiny,,327962063,Htr3a-Cre_NO152;Ai14-175482.03.02.01,full,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,72.12020452266151,,0.8797182633771709,0.32116257854521396,41.45,0.9102529527866701,,491119419.0,5.0,298.720088842983,full,20.0,43.0,1787.0,3.0,23.0,98.8344,417.89061995154196,193.590562530523,0.1144,0.1144,0.28,252.4236723228,False,3D Neuron Reconstruction morphology,2066.36972922975,2085.7898613083803,180.44641369007599
1255,truncated,"[8988.0, 1218.3120100879, 3119.10086829018]",spiny,,475751758,Scnn1a-Tg2-Cre;Ai14-185904.03.02.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,intact,"[10163.0599614838, 2019.74135848007, 8873.18182737291]",spiny,,502597328,Rorb-IRES2-Cre-D;Ai14-230822.06.01.01,,positive,Mus musculus,VISpl,425,2/3,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,truncated,"[8953.33467809805, 1183.71690677648, 8066.72224006648]",spiny,,314617802,Rorb-IRES2-Cre-D;Ai14-168052.03.01.01,,positive,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,NA,"[8869.85442667183, 1105.54358031529, 8255.65921000853]",aspiny,,565209132,Htr3a-Cre_NO152;Ai14-292836.03.01.01,full,positive,Mus musculus,VISp,385,4,Htr3a-Cre_NO152,63.2998159312909,,0.8607774001445391,0.444784122618537,52.0833333333333,0.995482267901513,,580260009.0,5.0,479.011089892437,full,18.0,38.0,1990.0,2.0,20.0,77.971,595.96017142236,298.279263295398,0.1144,0.1144,0.28,412.63002520714304,False,3D Neuron Reconstruction morphology,2310.95690921177,3225.0877806814,362.289231098183
1259,NA,"[323.0, 201.0, 140.0]",aspiny,tumor,558181151,H16.03.011.14.06.02,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,intact,"[73.0, 260.0, 93.0]",spiny,epilepsy,529845713,H16.06.010.01.02.18.02,full,,Homo Sapiens,MTG,12141,3,,71.1173955494785,,0.9057589014072379,0.4036261142259289,82.8805970149254,0.957894287895647,,572836713.0,17.0,782.9931877249651,full,67.0,140.0,11188.0,6.0,73.0,164.0764,934.620097070097,585.776936096517,0.1144,0.1144,0.28,618.558718180465,False,3D Neuron Reconstruction morphology,13273.288171751,17015.1282009724,1992.4834055539102
1261,NA,"[9290.0, 1949.95784317558, 8802.2701153019]",aspiny,,487306716,Pvalb-IRES-Cre;Ai14-212109.03.01.01,,positive,Mus musculus,VISp,385,6a,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,NA,"[8580.52918453796, 1522.83748609164, 8469.30393303696]",aspiny,,570946690,Pvalb-IRES-Cre;Ai14-299335.05.01.01,full,positive,Mus musculus,VISp,385,6a,Pvalb-IRES-Cre,61.9135789738268,,0.887477357451022,0.7341534541593949,61.2432432432432,0.996069535796966,,657409148.0,4.0,305.18559301317504,full,19.0,43.0,2343.0,5.0,24.0,74.9005,432.89513419657095,394.259314760195,0.1144,0.1144,0.28,604.1626957925109,False,3D Neuron Reconstruction morphology,2781.2003804032697,6486.918203924361,1314.88151588483
1263,NA,"[8700.0, 1147.00500405768, 7800.8232434316]",aspiny,,560750295,Nos1-CreERT2;Ai14(BT)-285364.03.01.01,,positive,Mus musculus,VISp,385,5,Nos1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,NA,"[8500.0, 1223.63725356772, 8273.240501117]",aspiny,,571233863,Vip-IRES-Cre;Ai14-299128.04.01.01,,positive,Mus musculus,VISp,385,5,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,truncated,"[9200.00000000001, 1460.03995800454, 3289.96129626443]",spiny,,575300383,Ndnf-IRES2-dgCre;Ai14-306262.02.02.01,,positive,Mus musculus,VISp,385,6a,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,NA,"[9465.46293418193, 936.790114102049, 3126.57393061033]",aspiny,,583142588,Chat-IRES-Cre-neo;Ai14-313182.02.02.01,,positive,Mus musculus,VISp,385,2/3,Chat-IRES-Cre-neo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,truncated,"[9460.75922902832, 1620.51196467656, 8836.68198720795]",spiny,,469832490,Scnn1a-Tg3-Cre;Ai14-180215.02.01.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
